ZZ3_IDEQU,ZZ3_FILIAL,ZZ3_PLACA,ZZ3_FROTA ,ZZ3_EMPEQU,ZZ3_POSSE,ZZ3_TIPEQU,ZZ3_OBS,ZZ3_DATDIG,D_E_L_E_T_,R_E_C_N_O_
10678,,CSQ5720,,PARTICULAR,PROPRIO,TRUCK,,,,
10679,,QDI5070,,PAVEL,PROPRIO,UTILIT,,,,
10680,,JTL2471,,MARAJO TRANSPORTE,PROPRIO,CSC,,,,
10681,,OSW7995,,ULTRA SERVICE,PROPRIO,MOTO,,,,
10682,,QCX7807,,PARTICULAR,PROPRIO,VLEVE,,,,
10683,,OUH2616,,PARTICULAR,PROPRIO,TRUCK,,,,
10684,,QDF7976,,TERA COMUNICAÇOES,PROPRIO,UTILIT,,,,
10685,,CPG5720,,PARTICULAR,PROPRIO,CAVMEC,,,,
10686,,MPH9654,,PARTICULAR,PROPRIO,CSC,,,,
10687,,QEI9928,,MONACO DIESEL,PROPRIO,MOTO,,,,
10688,,QEY9950,,PARTICULAR,PROPRIO,UTILIT,,,,
10689,,OZH3394,,PARTICULAR,PROPRIO,TRUCK,,,,
10690,,QGA7273,,PARTICULAR,PROPRIO,TRUCK,,,,
10691,,FRP2969,,PARTICULAR,PROPRIO,CAVMEC,,,,
10692,,QGX9191,,PARTICULAR,PROPRIO,CSC,,,,
10693,,QGW9191,,PARTICULAR,PROPRIO,CSC,,,,
10694,,IEP7164,,PARTICULAR,PROPRIO,CAVMEC,,,,
10695,,NSQ4313,,PARTICULAR,PROPRIO,CSC,,,,
10696,,MSY4089,,PARTICULAR,PROPRIO,CAVMEC,,,,
10697,,DBB3479,,PARTICULAR,PROPRIO,BAU,,,,
10698,,FOU9481,,PARTICULAR,PROPRIO,BAU,,,,
10699,,NSQ5517,,PARTICULAR,PROPRIO,VLEVE,,,,
10700,,ASN9525,,PARTICULAR,PROPRIO,CAVMEC,,,,
10701,,JRC7668,,PARTICULAR,PROPRIO,BAU,,,,
10702,,PVP4771,,PARTICULAR,PROPRIO,VLEVE,,,,
10703,,PHL1787,,PARTICULAR,PROPRIO,VLEVE,,,,
10704,,PWE6496,,PARTICULAR,PROPRIO,VLEVE,,,,
10705,,OTC5670,,CARTORIO VALE  VERDE,PROPRIO,MOTO,,,,
10706,,AEQ9800,,PARTICULAR,PROPRIO,CAVMEC,,,,
10707,,NQX3943,,PARTICULAR,PROPRIO,CSC,,,,
10708,,QOH2515,DOBLO,PARTICULAR,PROPRIO,UTILIT,,,,
10709,,OTU8058,,CACOMUNICAÇAO,PROPRIO,UTILIT,,,,
10710,,OPE6004,PAJERO,PARTICULAR,PROPRIO,UTILIT,,,,
10711,,OFP4007,CELTA,CLARTERAUDIO VIDEO,PROPRIO,VLEVE,,,,
10712,,BTR3102,,PARTICULAR,PROPRIO,CAVMEC,,,,
10713,,JVN1282,,PARTICULAR,PROPRIO,VLEVE,,,,
10714,,DVA3835,,AUTO SOCORRO CSC TRANSPOIRTES,PROPRIO,TRUCK,PLATAFORMA,,,
10715,,EVA9591,,LEVEFORTE,PROPRIO,REBOQUE,,,,
10716,,QOK5503,SANDERO,ALLONDA,PROPRIO,VLEVE,,,,
10717,,CBR1239,,PARTICULAR,PROPRIO,CAVMEC,,,,
10718,,DPB0452,,PARTICULAR,PROPRIO,BAU,,,,
10719,,EVU4655,,PARTICULAR,PROPRIO,CAVMEC,,,,
10720,,EVU9469,,PARTICULAR,PROPRIO,CSC,,,,
10721,,EVU9470,,PARTICULAR,PROPRIO,CSC,,,,
10722,,FUB4387,,LEMAR,PROPRIO,CAVMEC,,,,
10723,,CBK0809,,PARTICULAR ,PROPRIO,BAU,,,,
10724,,HZH2523,,PARTICULAR,PROPRIO,CAVMEC,,,,
10725,,LNP6285,,PARTICULAR,PROPRIO,CSC,,,,
10726,,EWJ1C64,,ALFA CARGAS,PROPRIO,TRUCK,,,,
10727,,QEX1656,S10,PARTICULAR,PROPRIO,UTILIT,,,,
10728,,OTO6170,,,,,,,,
10729,,BWQ3191,,PARTICULAR,PROPRIO,TRUCK,,,,
10730,,QER1411,ONIX,SEFA,PROPRIO,VLEVE,,,,
10731,,EWU6785,,RIP LOCAÇAO,PROPRIO,MUNCK,,,,
10732,,EUP1918,,RIP LOCAÇAO,PROPRIO,MUNCK,,,,
10733,,ATC3478,,PARTICULAR,PROPRIO,CAVMEC,,,,
10734,,BBL3524,,PARTICULAR,PROPRIO,CSC,,,,
10735,,EAU8773,,RIP LOCAÇAO,PROPRIO,MUNCK,,,,
10736,,AJZ4392,,TRANSVALETIM,PROPRIO,TRUCK,,,,
10737,,HJZ4392,,TRANSVALETIM,PROPRIO,TRUCK,,,,
10738,,OWM3119,,TRANSVALETIM,PROPRIO,TRUCK,,,,
10739,,AZZ5532,,PARTICULAR,PROPRIO,CAVMEC,,,,
10740,,PPK9168,,PARTICULAR,PROPRIO,CSC,PRANCHA,,,
10741,,NST4046,,PARTICULAR,PROPRIO,VLEVE,,,,
10742,,BCV3G09,,FRIEDRICH TRANSPORTES,PROPRIO,CAVMEC,,,,
10743,,BCV7D48,,FRIEDRICH TRANSPORTES,PROPRIO,CSC,,,,
10744,,BCV3G10,,FRIEDRICH TRANSPORTES,PROPRIO,CAVMEC,,,,
10745,,BCV7D53,,FRIEDRICH TRANSPORTES,PROPRIO,CSC,,,,
10746,,POZ1900,,JS PEÇAS,PROPRIO,VLEVE,,,,
10747,,QEJ1994,R,PARTICULAR,PROPRIO,UTILIT,,,,
10748,,GZG8765,,PARTICULAR,PROPRIO,CAVMEC,,,,
10749,,HOK9186,,PARTICULAR,PROPRIO,CSC,,,,
10750,,HKW5034,,PARTICULAR,PROPRIO,CAVMEC,,,,
10751,,LSS1383,,PARTICULAR,PROPRIO,CSC,,,,
10752,,DDL1173,,PARTICULAR,PROPRIO,VLEVE,,,,
10753,,QEY1256,,PARTICULAR,PROPRIO,REBOQUE,,,,
10754,,KMP2440,,PARTICULAR,PROPRIO,CAVMEC,,,,
10755,,OCW6582,,PARTICULAR,PROPRIO,CSC,,,,
10756,,JRU8461,,PARTICULAR,PROPRIO,TRUCK,,,,
10757,,PFQ9141,,PARTICULAR,PROPRIO,TRUCK,,,,
10758,,QDW3871,,REDE CELPA,PROPRIO,MOTO,,,,
10759,,KOZ7266,,PARTICULAR,PROPRIO,CAVMEC,,,,
10760,,GUZ4J64,,PARTICULAR,PROPRIO,CSC,,,,
10761,,MIT3262,,PARTICULÇAR,PROPRIO,VLEVE,,,,
10762,,QEQ8494,,PARTICULAR,PROPRIO,VLEVE,,,,
10763,,JIK5442,,J M TERRAPLENAGEN,PROPRIO,TRUCK,,,,
10764,,JIV5955,,J M TERRAPLANAGEN,PROPRIO,MUNCK,,,,
10765,,QEX1771,,PODER JUDICIARIO TRT,PROPRIO,VLEVE,,,,
10766,,OTO2869,,PARTICULAR,PROPRIO,UTILIT,,,,
10767,,MWT5734,,J M TERRAPLENAGEN,PROPRIO,CAVMEC,,,,
10768,,QDH9022,,PARTICULAR,PROPRIO,VLEVE,,,,
10769,,MRX7614,,EXPRESSO RHEMA,PROPRIO,CAVMEC,,,,
10770,,GVP3562,,EXPRESSO RHEMA,PROPRIO,CSC,,,,
10771,,OBX0135,,PARTICULAR,PROPRIO,TRUCK,,,,
10772,,JVO4208,,PARTICULAR,PROPRIO,UTILIT,,,,
10773,,QEW9315,,PARTICULAR,PROPRIO,UTILIT,,,,
10774,,OZW3814,,JM TERRA PLANAGEM,PROPRIO,UTILIT,,,,
10775,,JGJ4712,,JM TERRAPALNAGEM,PROPRIO,CSC,,,,
10776,,OFT9802,,PARTICULAR,PROPRIO,CAVMEC,,,,
10777,,HBZ1173,,TOP TRAN,PROPRIO,CAVMEC,,,,
10778,,GVQ5264,,TOPTRAN,PROPRIO,CSC,,,,
10779,,FQC8582,,NGS,PROPRIO,VLEVE,,,,
10780,,HTJ8314,,LWART LUBRIFICANTES,PROPRIO,TRUCK,TANQUE,,,
10781,,GED1509,,LWART LUBRIFICANTES,PROPRIO,UTILIT,,,,
10782,,AJB5390,,PARTICULAR,PROPRIO,CAVMEC,,,,
10783,,ARO3622,,PARTICULAR,PROPRIO,CSC,,,,
10784,,OBY3143,,AC PARCERIA ,PROPRIO,TRUCK,CAÇAMBA,,,
10785,,HOG6812,,´PARTICULAR,PROPRIO,CAVMEC,,,,
10786,,IGG0G17,,PARTICULAR,PROPRIO,CSC,,,,
10787,,ACF2632,,PARTICULAR,PROPRIO,CAVMEC,,,,
10788,,BWS3738,,PARTICULAR,PROPRIO,CSC,,,,
10789,,JTQ2294,,PARTICULAR,PROPRIO,VAN,KOMBI,,,
10790,,OTS1933,,PARTICULAR,PROPRIO,UTILIT,,,,
10791,,OMA1089,,TRANS MAQUINAS,PROPRIO,CAVMEC,,,,
10792,,PVF5974,,TRANS MAQUINAS,PROPRIO,CSC,,,,
10793,,QEI2461,ETIOS,PARTICULAR,PROPRIO,VLEVE,,,,
10794,,JVJ7941,,FOCUS SAUDE AMBIETAL,PROPRIO,VLEVE,,,,
10795,,NSU1820,,EXRESS ALIMENTO,PROPRIO,TOCO,BAU,,,
10796,,NSX6650,,EXPRESS ALIMENTOS,PROPRIO,TOCO,BAU,,,
10797,,JVV2991,GOL,MECANICA OLIVEIRA,PROPRIO,VLEVE,,,,
10798,,OTQ1788,,PARTICULAR,PROPRIO,TRUCK,,,,
10799,,QQG2117,,MARTINHO TRANSPORTES,PROPRIO,TRUCK,,,,
10800,,MXE7850,,PARTICULAR,PROPRIO,TRUCK,,,,
10801,,OTO3274,,JHS DITRIBUIDORA,PROPRIO,BAU,,,,
10802,,JIV5105,,J M TERRAPLENAGENS,PROPRIO,TRUCK,CAÇAMBA,,,
10803,,JIV5135,CB74,J M TERRA PLANAGENS,PROPRIO,TRUCK,CAÇAMBA,,,
10804,,JIV5115,,J M TERRA PLANAGENS,PROPRIO,TRUCK,CAÇAMBA,,,
10805,,OZW3826,,J M TERRA PLANAGENS,PROPRIO,UTILIT,,,,
10806,,JIK5232,,J MTERRA PLANAGENS,PROPRIO,TRUCK,,,,
10807,,EOE4162,,LOGAN TRANSPORTES,PROPRIO,CAVMEC,,,,
10808,,MBZ8853,,LOGAN TRANSPORTES,PROPRIO,CSC,,,,
10809,,JIV5715,,JM TERRA PALNAGEM,PROPRIO,TRUCK,TANQUE,,,
10810,,JIV5705,,JM TERRA PLANAGEM,PROPRIO,TRUCK,TANQUE,,,
10811,,ESA5745,,JM TERRA PLANAGEM,PROPRIO,TRUCK,PLATAFORMA,,,
10812,,OVS1858,175,JM TERRA PLANAGEM,PROPRIO,UTILIT,,,,
10813,,QEO9386,TORO,PARTICULAR,PROPRIO,UTILIT,,,,
10814,,GMQ3284,,PARTICULAR,PROPRIO,BAU,,,,
10815,,HGJ7414,,PARTICULAR,PROPRIO,TRUCK,,,,
10816,,OVS1854,,J M TERRA PLANAGEN,PROPRIO,UTILIT,,,,
10817,,QDB1737,VOYAGE,PARTICULAR,PROPRIO,VLEVE,,,,
10818,,JGZ7531,,J M TERRA PLANAGEN,PROPRIO,TRUCK,,,,
10819,,CYN6510,,PERTICULAR,PROPRIO,CAVMEC,,,,
10820,,GQU3394,,PARTICULAR,PROPRIO,CSC,,,,
10821,,IZI4J10,,PARTICULAR,PROPRIO,UTILIT,,,,
10822,,QEC1734,,PARTICULAR,PROPRIO,MOTO,,,,
10823,,QDN3295,,JS PEÇAS,PROPRIO,UTILIT,,,,
10824,,JUY4016,,PARTICULAR,PROPRIO,VLEVE,,,,
10825,,NYR1846,,PARTICULAR,PROPRIO,CAVMEC,,,,
10826,,NYQ3096,,PARTICULAR,PROPRIO,CSC,,,,
10827,,ODL8588,,PARTICULAR,PROPRIO,CAVMEC,,,,
10828,,PFJ8317,,PARTICULAR,PROPRIO,CAVMEC,,,,
10829,,PFG3077,,PARTICULAR,PROPRIO,CAVMEC,,,,
10830,,NSK2399,,PARTICULAR,PROPRIO,CSC,,,,
10831,,OFQ5065,,PARTICULAR,PROPRIO,VLEVE,,,,
10832,,KKR1672,,PARTICULAR,PROPRIO,CAVMEC,,,,
10833,,OEQ3075,,H&R TRANPOSTES,PROPRIO,BAU,TRUCK,,,
10834,,QDJ1110,,PARTICULAR,PROPRIO,VLEVE,,,,
10835,,OSX7096,,CIDADE LIMPA,PROPRIO,CAVMEC,,,,
10836,,QPQ7746,,PARTICULAR,PROPRIO,VLEVE,,,,
10837,,EDE4162,,LOGAN TRANSPORTES,PROPRIO,CAVMEC,,,,
10838,,QOY5793,DOBLO,MAAR,PROPRIO,UTILIT,,,,
10839,,QPL1721,,MAAR,PROPRIO,UTILIT,,,,
10840,,NSK9801,,PARTICULAR,PROPRIO,TRUCK,,,,
10841,,HQR6497,,PARTICULA,PROPRIO,CAVMEC,,,,
10842,,JYN4225,,PARTICULAR,PROPRIO,CSC,,,,
10843,,OBZ5510,,AC PARCERIA,PROPRIO,TRUCK,BASCULANTE,,,
10844,,QPT6064,ONIX,UBER,PROPRIO,VLEVE,,,,
10845,,QDB5974,HB 20,OFICAIL DA JUSTIÇA,PROPRIO,VLEVE,,,,
10846,,OFQ5510,,MUNSAN,PROPRIO,UTILIT,,,,
10847,,NTA9904,,PARTICULAR,PROPRIO,BAU,,,,
10848,,BWP8648,,COMAN,PROPRIO,CSC,,,,
10849,,BAD4078,GOL,PARTICULAR,PROPRIO,VLEVE,,,,
10850,,NSZ0202,,INJETORA ANANIDEUA,PROPRIO,UTILIT,,,,
10851,,OFQ0962,,PARTICULAR,PROPRIO,MOTO,,,,
10852,,OBU9950,530,AC PARCERIA,PROPRIO,TRUCK,CAÇAMBA,,,
10853,,OSO4701,,PARTICULAR,PROPRIO,TRUCK,,,,
10854,,OSZ0487,,GLOBAL CARGO ,PROPRIO,VAN,,,,
10855,,MAK3479,,SBP TRANSPORTES,PROPRIO,MUNCK,,,,
10856,,OTK7845,,AUTO SOCORRO PLATAFORMA,PROPRIO,TRUCK,PLATAFORMA,,,
10857,,JUY0399,,NORTE BRASIL TRANSPORTES,PROPRIO,BAU,,,,
10858,,FAN7866,,PARTICULAR,PROPRIO,VLEVE,,,,
10859,,QQF9133,,UBER,PROPRIO,VLEVE,,,,
10860,,KOO9577,,POP99 UBER,PROPRIO,VLEVE,,,,
10861,,EJY9845,,PARTICULAR,PROPRIO,CSC,,,,
10862,,QEW8815,FRONTIER,PARTICULAR,PROPRIO,UTILIT,,,,
10863,,QDU1700,,OFICIAL DE JUSTICA,PROPRIO,VLEVE,,,,
10864,,OFR9391,,AC PARCERIA,PROPRIO,TRUCK,,,,
10865,,OFR8791,,AC PARCERIA,PROPRIO,TRUCK,CAÇAMBA,,,
10866,,QQJ1718,,CONSOCIO LINHA,PROPRIO,UTILIT,,,,
10867,,QDW0536,,POSTO MAGUARI,PROPRIO,VLEVE,,,,
10868,,QPQ4833,,MAAR,PROPRIO,UTILIT,,,,
10869,,GPQ4833,,MAAR,PROPRIO,VLEVE,,,,
10870,,NIH0541,,CLARET COMERCIO,PROPRIO,VLEVE,,,,
10871,,QDV3224,,JS PEÇAS,PROPRIO,MOTO,,,,
10872,,GSH4442,,PARTICULAR,PROPRIO,CAVMEC,,,,
10873,,DJF1148,,PARTICULAR,PROPRIO,CSC,,,,
10874,,HBG5709,,PARTICULAR,PROPRIO,CAVMEC,,,,
10875,,LOP6657,,PARTICULAR,PROPRIO,CSC,,,,
10876,,JOE3639,,PARTICULAR,PROPRIO,CAVMEC,,,,
10877,,LOR6677,,PARTICULAR,PROPRIO,CSC,,,,
10878,,QPQ7897,,JS PEÇAS,PROPRIO,UTILIT,,,,
10879,,QPM4649,,A GASPA CONSTRUTORA,PROPRIO,VLEVE,,,,
10880,,LOR6657,,PARTICULAR,PROPRIO,CSC,,,,
10881,,NSP9035,,CELTIC NAVEGAÇAO,PROPRIO,VLEVE,,,,
10882,,JUD8216,KOMBI,PARTICULAR,PROPRIO,UTILIT,,,,
10883,,PIK8853,,PARTICULAR,PROPRIO,UTILIT,,,,
10884,,JTE5530,,HG TRANSPORTES,PROPRIO,CAVMEC,,,,
10885,,JTC8301,,GH TRANSPORTES,PROPRIO,CSC,,,,
10886,,NSG8866,PALIO,METAMONTE,PROPRIO,VLEVE,,,,
10887,,QQO3146,ONIX,AC PARCERIA,PROPRIO,VLEVE,,,,
10888,,QEL8278,,PANOSSI,PROPRIO,CSC,PRANCHA,,,
10889,,OBX8212,,GEO NORTE,PROPRIO,TRUCK,BETONEIRA,,,
10890,,OFM8649,,GEO NORTE,PROPRIO,TRUCK,CAM BETONEIRA,,,
10891,,PUU2464,,OMEGA SERVICE,PROPRIO,MUNCK,,,,
10892,,NSE6918,,GEO NORTE,PROPRIO,MUNCK,,,,
10893,,GQD0182,,GEO NORT,PROPRIO,CAVMEC,,,,
10894,,AXE7280,,GEO NORT,PROPRIO,CSC,,,,
10895,,EZU8564,,PARTICULAR,PROPRIO,VLEVE,,,,
10896,,QEF3803,,PARTICULAR,PROPRIO,VLEVE,,,,
10897,,PHJ7272,,PARTICULAR,PROPRIO,UTILIT,,,,
10898,,OTU8234,,RECORD,PROPRIO,VLEVE,,,,
10899,,NHA5963,,LEO CAR,PROPRIO,VLEVE,,,,
10900,,QDW6061,,PARTICULAR,PROPRIO,UTILIT,,,,
10901,,DSO9806,,GRUPO LWART LUBRIFICANTE,PROPRIO,TRUCK,TANQUE,,,
10902,,MGA0420,,EXPRESSO MEDEIROS,PROPRIO,CAVMEC,,,,
10903,,MFE9695,,EXPRESSO MEDEIROS,PROPRIO,BAU,,,,
10904,,QPG7240,,ASA NORTE,PROPRIO,CAVMEC,,,,
10905,,QQS9085,,ASA NORTE,PROPRIO,CSC,,,,
10906,,KKA3450,,PARTICULAR,PROPRIO,CAVMEC,,,,
10907,,IHE3247,,PARTICULAR,PROPRIO,CSC,,,,
10908,,QEP1705,MONTANA,GF CABRAL,PROPRIO,UTILIT,,,,
10909,,OFN6856,,PARTICULAR,PROPRIO,TRUCK,BASCULANTE,,,
10910,,OFL5422,,PARTICULAR,PROPRIO,TRUCK,BASCULANTE,,,
10911,,OFK6344,,SPEED CARGAS,PROPRIO,MOTO,,,,
10912,,QEP1256,,MACEDO LUBRIFICANTES,PROPRIO,UTILIT,,,,
10913,,OMF7596,,PARTICULAR,PROPRIO,CAVMEC,,,,
10914,,LOR6683,,PARTICULAR,PROPRIO,CSC,,,,
10915,,KIH4224,,PARTIBULAR,PROPRIO,CAVMEC,,,,
10916,,PJK7017,,PARTICULAR,PROPRIO,CSC,,,,
10917,,QFK6173,,PARTICULAR,PROPRIO,CAVMEC,,,,
10918,,OFZ0442,,PARTICULAR,PROPRIO,CSC,,,,
10919,,OXO2662,,PARTICULAR,PROPRIO,CAVMEC,,,,
10920,,QSD9493,,PARTICULAR,PROPRIO,CSC,,,,
10921,,QDM0671,,PARTICULAR,PROPRIO,VLEVE,,,,
10922,,OFN9861,,TRR FLUMINENSE,PROPRIO,TRUCK,TANQUE,,,
10923,,OTE3701,,CIDADE LIMPA,PROPRIO,CSC,,,,
10924,,JRT1274,,PARTICULAR,PROPRIO,TRUCK,,,,
10925,,QGC9860,,AGASPA CONSTRUTORA,PROPRIO,CAVMEC,,,,
10926,,OWE9522,,AGASPA CONSTRUTORA,PROPRIO,CSC,,,,
10927,,QPM3228,,AGASPA CONTRUTORA,PROPRIO,VLEVE,,,,
10928,,OWD2360,,GIGABAT ESCOLTA,PROPRIO,UTILIT,,,,
10929,,NSK1467,,GRACAS DE DEUS,PROPRIO,UTILIT,,,,
10930,,ILW2175,,PARTICULAR,PROPRIO,BAU,,,,
10931,,FCO0378,2735,LWRAT LUBRIFIC,PROPRIO,TRUCK,TANQUE,,,
10932,,JWE6228,,J M NAVEGAÇOES,PROPRIO,UTILIT,,,,
10933,,QEP6832,,SPEED EXPRESO ,PROPRIO,MOTO,,,,
10934,,QPZ8108,TORO,AGASPAR CONSTRUTORA,PROPRIO,UTILIT,,,,
10935,,OBV3473,,CONATA,PROPRIO,VLEVE,,,,
10936,,QQQ0898,,AC PARCERIA,PROPRIO,UTILIT,,,,
10937,,QOM6174,HB 20,REIND SERVIÇOS,PROPRIO,VLEVE,,,,
10938,,JVK0206,COROLA ,PARTICULAR,PROPRIO,VLEVE,,,,
10939,,EVT6798,,LWART,PROPRIO,TRUCK,TANQUE,,,
10940,,QEC7134,,PARTICULAR,PROPRIO,MOTO,,,,
10941,,QOL1758,,TRANSPES ESCOLTAS,PROPRIO,VLEVE,,,,
10942,,OFI6843,913,AC PARCERIA,PROPRIO,TRUCK,CASAMBA,,,
10943,,QEK8796,,PARTICULAR,PROPRIO,TRUCK,,,,
10944,,QEK5722,HONDA,MARITIMO,PROPRIO,MOTO,,,,
10945,,ATF3042,,RPA TRANSPORTES,PROPRIO,BAU,,,,
10946,,JVU3433,,PARTICULAR,PROPRIO,VLEVE,,,,
10947,,QDF2446,,RIVELLO TRANSPORTES,PROPRIO,TRUCK,,,,
10948,,IXG8109,,VELOCITA TRANSPORTES,PROPRIO,CAVMEC,,,,
10949,,IXU2881,,VELOCITA,PROPRIO,BAU,,,,
10950,,KDR5134,,PARTICULAR,PROPRIO,CAVMEC,,,,
10951,,AED9314,,PARTICULAR,PROPRIO,CSC,,,,
10952,,DAO9840,,PARTICULAR,PROPRIO,TRUCK,,,,
10953,,QVD2683,FOX,PARTICULAR,PROPRIO,VLEVE,,,,
10954,,JIV5445,CB105,J M TERRAPLANAGEM,PROPRIO,TRUCK,BASCULANTE,,,
10955,,JIV5425,CB103,J M TERRAPLANAGEM,PROPRIO,TRUCK,CAÇAMBA,,,
10956,,JIV5305,CB91,J M TERRAPLAGEM,PROPRIO,TRUCK,CAÇAMBA,,,
10957,,JIV5495,CB110,J M TERRAPLANAGEM,PROPRIO,TRUCK,CAÇAMBA,,,
10958,,JIV5485,CB109,J M TERRAPLANAGEM,PROPRIO,TRUCK,CAÇAMBA,,,
10959,,QEM7449,,PARTICULAR,PROPRIO,VLEVE,,,,
10960,,QEC8860,HONDA,PARTICULAR,PROPRIO,MOTO,,,,
10961,,OBY2373,1125,AC PARCERIA,PROPRIO,TRUCK,CASAMBA,,,
10962,,JBG0055,,PARTICULAR,PROPRIO,CAVMEC,,,,
10963,,IWO0217,,PARTICULAR,PROPRIO,CSC,,,,
10964,,EQU7302,,PARTICULAR,PROPRIO,TRUCK,,,,
10965,,GVI5258,,TRASNP. ASA NORTE,PROPRIO,CAVMEC,,,,
10966,,OHA9211,,TRASNP. ASA NORTE ,PROPRIO,CSC,,,,
10967,,OBZ5730,570,AC PARCERIA,PROPRIO,TRUCK,CAÇAMBA,,,
10968,,OFK2357,253,AC PARCERIA ,PROPRIO,TRUCK,,,,
10969,,EVT6807,,LWART ,PROPRIO,TRUCK,TANQUE,,,
10970,,QDQ9017,,PARTICULA,PROPRIO,UTILIT,,,,
10971,,NTC9536,,PARTICULAR,PROPRIO,VLEVE,,,,
10972,,PXC8591,,PARTICULAR,PROPRIO,VLEVE,,,,
10973,,MQL7469,,PARTICULAR,PROPRIO,CAVMEC,,,,
10974,,JVF9705,,PARTICULAR,PROPRIO,VLEVE,,,,
10975,,JUZ6218,,PARTICULAR,PROPRIO,VLEVE,,,,
10976,,JUO1364,,PARTICULAR,PROPRIO,REBOQUE,,,,
10977,,MPD1196,,PARTICULAR,PROPRIO,CSC,,,,
10978,,JVW6330,,PARTICULAR,PROPRIO,MOTO,,,,
10979,,JWB3198,,PARTCULAR,PROPRIO,UTILIT,KOMBI,,,
10980,,HFD4970,,PARTICULAR,PROPRIO,CAVMEC,,,,
10981,,MSO2963,,PARTICULAR,PROPRIO,CSC,,,,
10982,,DVA4155,,PARTICULAR,PROPRIO,CAVMEC,,,,
10983,,JIK6499,,PARTICULA,PROPRIO,VLEVE,,,,
10984,,JVP5018,,MEDICINAL COMERC,PROPRIO,VAN,,,,
10985,,QDM1937,,FORT SEG,PROPRIO,UTILIT,,,,
10986,,NTA8466,188,AC PARCERIA,PROPRIO,TRUCK,CAÇAMBA,,,
10987,,NTA0121,,MECATRONICA,PROPRIO,UTILIT,,,,
10988,,NSL9515,,PARTICULAR,PROPRIO,MOTO,,,,
10989,,POO5349,,REI DAS BATERIAS,PROPRIO,MOTO,,,,
10990,,JVS9535,,PARTICULAR,PROPRIO,VLEVE,,,,
10991,,QEU0110,BMW,PARTICULAR,PROPRIO,UTILIT,,,,
10992,,QPC5945,,TRANSPES MINAS,PROPRIO,CAVMEC,,,,
10993,,QOV4585,,TRANS PES MINAS,PROPRIO,CAVMEC,,,,
10994,,OMC1190,,TRANS PES MINAS,PROPRIO,CSC,,,,
10995,,OPL7188,,TRANS PES MINAS ESCOLTA,PROPRIO,VLEVE,,,,
10996,,NVK7007,AMAROK,INPEX IMPORTADORA,PROPRIO,UTILIT,,,,
10997,,NQB4443,,PARTICULAR,PROPRIO,TRUCK,,,,
10998,,QEF2803,,PARTICULAR,PROPRIO,VLEVE,,,,
10999,,LPD5503,,PARTICULAR,PROPRIO,CAVMEC,,,,
11000,,HIJ4510,,PARTICULAR,PROPRIO,CSC,,,,
11001,,HIJ4609,,PARTICULAR,PROPRIO,CSC,,,,
11002,,NHY2246,,AERO LESTE CARGAS,PROPRIO,UTILIT,,,,
11003,,QEO5291,,PARTICULAR,PROPRIO,MOTO,,,,
11004,,OTQ2722,,OXIBEL,PROPRIO,TRUCK,,,,
11005,,QQL1718,,PARTICULAR,PROPRIO,UTILIT,,,,
11006,,QPG9160,FIAT TORO,PARTICULAR,PROPRIO,UTILIT,,,,
11007,,DWP7910,,ANDRADE GUTIERREZ,PROPRIO,TRUCK,TANQUE,,,
11008,,QQP3617,,AC PARCERIA,PROPRIO,VLEVE,,,,
11009,,OBY3148,935,AC PARCERIA,PROPRIO,TRUCK,CAÇAMBA,,,
11010,,MUJ1757,,PARTICULAR,PROPRIO,TRUCK,,,,
11011,,FKP8599,,HAMMES TRANSPORTES,PROPRIO,CAVMEC,,,,
11012,,AWP5241,,HAMMES TRANSPORTES,PROPRIO,CSC,TANQUE,,,
11013,,FEF1283,,CANAA TRANSPORTES ,PROPRIO,CSC,,,,
11014,,OAO6000,,PARTICULAR,PROPRIO,VLEVE,,,,
11015,,JVU3459,,PARTICULAR,PROPRIO,VLEVE,,,,
11016,,QDV8699,,BELEM FORMENTOS,PROPRIO,MOTO,,,,
11017,,ONX4155,,PARTICULAR,PROPRIO,CSC,,,,
11018,,NLP1655,,PARTICUAR,PROPRIO,CAVMEC,,,,
11019,,QOV4583,4807,TRANSPES MINAS,PROPRIO,CAVMEC,,,,
11020,,JFU3682,,J M TERRAPLAGENS,PROPRIO,CAVMEC,,,,
11021,,JKR3934,,PARTICULAR,PROPRIO,CSC,,,,
11022,,QMU9558,,ROLPAF,PROPRIO,UTILIT,,,,
11023,,HYK8725,,PARTICULAR,PROPRIO,TRUCK,,,,
11024,,OTZ4584,HONDA 160,MOTO BOY,PROPRIO,MOTO,,,,
11025,,NSG2240,,PARTICULAR,PROPRIO,MOTO,,,,
11026,,OTG1564,,REAL TRANSPORTES,PROPRIO,VLEVE,,,,
11027,,QEY5346,,PARTICULAR,PROPRIO,VLEVE,,,,
11028,,QEY2754,FORD KA,PARTICULAR,PROPRIO,VLEVE,,,,
11029,,QDX5144,,PARTICULAR,PROPRIO,MOTO,,,,
11030,,QVG3773,ONIX,FORTINTAS,PROPRIO,VLEVE,,,,
11031,,JVR8766,,AUTO SOCORRO JMC,PROPRIO,CAVMEC,,,,
11032,,MQO5236,,AUTO SOCORRO JMC,PROPRIO,CSC,,,,
11033,,NSI7204,,GRANERO,PROPRIO,TRUCK,,,,
11034,,KBU7329,,PARTICULAR,PROPRIO,VLEVE,,,,
11035,,IBS5384,,PARTICULAR,PROPRIO,CAVMEC,,,,
